geneA	<interaction>	geneB	BRAF:R	BRAF:Pval	RAS:R	RAS:Pval	Difference (BRAF vs. RAS)	Sig of Difference	Protein Signaling
NRAS	JUNB	0.00287308993866	53.3637370048	-0.3154745837	1.91269545106	0.318347673638	2.33535016728	Prot -> Expr
NRAS	EGFR	-0.278124658032	0.0102237767557	-0.221610617745	7.89014453048	-0.0565140402872	18.5270498936	Prot -> Prot
NRAS	AKT1	0.134464598364	4.13591027856	0.0735705070219	34.7061726479	0.0608940913423	18.8892854767	Prot -> Prot
NRAS	TSC2	0.452741166	1.5474065822e-08	0.334183200411	1.36711693744	0.118557965589	17.9480655115	Prot -> Prot
NRAS	CAV1	-0.345491004499	0.000145758686575	-0.308288310728	2.16509461649	-0.0372026937707	13.0662241294	Prot -> Prot
NRAS	STAT3	-0.0929509463496	12.0901371249	-0.231272295148	6.95038701696	0.138321348798	17.6531029716	Prot -> Prot
NRAS	STAT3	-0.353241085958	0.000118110810631	-0.200515684804	10.2629266466	-0.152725401154	13.9601484502	Prot -> Expr
NRAS	STAT1	-0.119610313871	6.55476439103	-0.272658160628	3.84854389417	0.153047846757	14.8813003612	Prot -> Expr
NRAS	RAF1	0.242582072155	0.0648536002563	0.261874855483	4.52406182944	-0.0192927833283	6.55664607418	Prot -> Prot
NRAS	JUN	0.166168823176	1.51338606226	0.396548671368	0.385020384201	-0.230379848192	5.58715786693	Prot -> Prot
NRAS	JUN	-0.158630402949	2.10312783209	-0.215875987199	8.49064753481	0.0572455842497	18.25611274	Prot -> Expr
NRAS	RB1	-0.581824194429	1.37058249637e-15	-0.316474956866	1.8795647572	-0.265349237563	2.13183413878	Prot -> Prot
NRAS	MAPK1	0.173676485073	1.1635205743	-0.30057671057	2.46563305711	0.474253195643	0.3870911715	Prot -> Prot
NRAS	FOSL1	-0.141963503702	3.51992231346	-0.325852210372	1.59140274596	0.183888706669	10.2988566024	Prot -> Expr
NRAS	PIK3R1	-0.376339546839	1.45073420656e-05	-0.106328514752	26.7819638598	-0.270011032088	3.68980632713	Prot -> Prot
NRAS	CDKN1A	-0.0727614222684	18.5467896724	0.102740702498	27.6013963797	-0.175502124766	12.5875309965	Prot -> Prot
NRAS	SRC	-0.158584569581	1.95450309384	-0.147569562186	18.3344770295	-0.0110150073955	3.60127956788	Prot -> Prot
