82	41	0
41	82	0
20	77	1
77	20	1
25	37	0
37	25	0
10	87	1
87	10	1
60	48	0
48	60	0
25	87	1
87	25	1
74	8	0
8	74	0
88	71	0
71	88	0
13	59	1
59	13	1
23	28	1
28	23	1
24	79	1
79	24	1
54	26	0
26	54	0
14	25	1
25	14	1
12	57	0
57	12	0
13	39	1
39	13	1
24	66	1
66	24	1
27	37	1
37	27	1
19	79	1
79	19	1
28	60	1
60	28	1
16	54	1
54	16	1
2	12	0
12	2	0
15	27	1
27	15	1
24	37	1
37	24	1
8	80	0
80	8	0
82	68	0
68	82	0
27	83	1
83	27	1
70	45	0
45	70	0
69	10	0
10	69	0
13	27	1
27	13	1
30	67	1
67	30	1
80	79	0
79	80	0
24	80	1
80	24	1
55	74	0
74	55	0
13	45	1
45	13	1
27	88	1
88	27	1
38	45	1
45	38	1
65	73	0
73	65	0
88	54	0
54	88	0
20	73	1
73	20	1
13	78	1
78	13	1
29	87	1
87	29	1
7	68	0
68	7	0
21	59	1
59	21	1
19	61	0
61	19	0
28	54	1
54	28	1
24	51	1
51	24	1
24	65	1
65	24	1
26	66	0
66	26	0
14	54	1
54	14	1
76	79	0
79	76	0
74	17	1
17	74	1
46	50	0
50	46	0
27	55	1
55	27	1
33	52	1
52	33	1
25	35	0
35	25	0
37	79	0
79	37	0
47	61	0
61	47	0
69	44	1
44	69	1
15	53	1
53	15	1
29	16	0
16	29	0
31	80	1
80	31	1
33	80	0
80	33	0
50	62	0
62	50	0
49	59	0
59	49	0
81	33	0
33	81	0
39	57	0
57	39	0
27	81	1
81	27	1
17	87	1
87	17	1
14	24	1
24	14	1
74	5	0
5	74	0
10	31	1
31	10	1
28	67	1
67	28	1
30	12	1
12	30	1
38	61	1
61	38	1
19	34	1
34	19	1
28	31	1
31	28	1
57	56	0
56	57	0
63	87	0
87	63	0
15	40	0
40	15	0
65	33	0
33	65	0
25	18	0
18	25	0
20	33	1
33	20	1
27	25	0
25	27	0
26	79	1
79	26	1
81	34	0
34	81	0
32	10	0
10	32	0
42	44	0
44	42	0
21	75	1
75	21	1
24	87	1
87	24	1
34	73	1
73	34	1
31	78	1
78	31	1
14	42	1
42	14	1
9	65	0
65	9	0
75	32	0
32	75	0
87	6	0
6	87	0
39	9	0
9	39	0
67	76	0
76	67	0
77	27	0
27	77	0
27	32	1
32	27	1
63	44	0
44	63	0
29	50	1
50	29	1
54	8	0
8	54	0
14	59	1
59	14	1
58	59	0
59	58	0
11	5	0
5	11	0
29	86	1
86	29	1
10	80	1
80	10	1
24	82	1
82	24	1
63	51	0
51	63	0
12	40	0
40	12	0
27	46	1
46	27	1
12	7	0
7	12	0
28	79	1
79	28	1
13	31	1
31	13	1
84	41	0
41	84	0
80	54	0
54	80	0
85	47	0
47	85	0
33	53	0
53	33	0
31	70	0
70	31	0
25	79	0
79	25	0
88	67	0
67	88	0
24	25	1
25	24	1
34	29	0
29	34	0
20	46	1
46	20	1
69	80	1
80	69	1
27	76	1
76	27	1
50	45	0
45	50	0
17	7	0
7	17	0
72	24	1
24	72	1
28	52	1
52	28	1
41	55	0
55	41	0
1	76	0
76	1	0
60	40	0
40	60	0
24	69	1
69	24	1
10	22	0
22	10	0
10	67	1
67	10	1
14	32	0
32	14	0
26	50	1
50	26	1
88	81	0
81	88	0
27	60	1
60	27	1
24	84	1
84	24	1
30	40	1
40	30	1
24	86	1
86	24	1
13	71	1
71	13	1
69	86	1
86	69	1
24	57	1
57	24	1
45	76	0
76	45	0
26	32	1
32	26	1
27	28	1
28	27	1
15	63	1
63	15	1
7	72	0
72	7	0
17	27	1
27	17	1
31	54	1
54	31	1
61	46	0
46	61	0
28	88	1
88	28	1
15	73	1
73	15	1
10	27	1
27	10	1
31	11	1
11	31	1
27	62	1
62	27	1
36	35	0
35	36	0
35	69	0
69	35	0
19	71	1
71	19	1
11	38	0
38	11	0
20	78	1
78	20	1
24	49	1
49	24	1
31	39	1
39	31	1
27	79	1
79	27	1
22	86	1
86	22	1
35	17	0
17	35	0
61	66	0
66	61	0
15	86	1
86	15	1
4	64	0
64	4	0
82	3	0
3	82	0
21	55	1
55	21	1
21	23	1
23	21	1
80	75	0
75	80	0
12	3	0
3	12	0
23	51	1
51	23	1
46	16	0
16	46	0
20	24	1
24	20	1
27	65	1
65	27	1
31	69	1
69	31	1
30	79	1
79	30	1
40	6	0
6	40	0
12	22	0
22	12	0
16	23	0
23	16	0
74	27	1
27	74	1
43	19	0
19	43	0
31	64	1
64	31	1
13	85	0
85	13	0
29	53	1
53	29	1
28	12	1
12	28	1
9	28	0
28	9	0
34	4	0
4	34	0
10	19	1
19	10	1
35	63	0
63	35	0
13	11	1
11	13	1
18	53	0
53	18	0
82	59	0
59	82	0
69	63	1
63	69	1
82	69	0
69	82	0
51	70	0
70	51	0
51	10	0
10	51	0
74	29	1
29	74	1
33	49	1
49	33	1
24	42	1
42	24	1
58	34	0
34	58	0
31	65	1
65	31	1
69	75	1
75	69	1
37	22	0
22	37	0
24	33	1
33	24	1
29	82	0
82	29	0
24	73	0
73	24	0
44	54	0
54	44	0
23	27	1
27	23	1
27	66	1
66	27	1
28	65	1
65	28	1
69	36	1
36	69	1
27	40	1
40	27	1
23	66	1
66	23	1
52	56	0
56	52	0
17	14	0
14	17	0
24	59	1
59	24	1
10	30	0
30	10	0
39	71	0
71	39	0
16	47	0
47	16	0
26	49	1
49	26	1
14	82	1
82	14	1
24	64	1
64	24	1
29	84	0
84	29	0
15	61	1
61	15	1
18	74	0
74	18	0
21	28	0
28	21	0
28	86	1
86	28	1
16	28	1
28	16	1
27	34	1
34	27	1
19	57	1
57	19	1
29	32	1
32	29	1
56	54	0
54	56	0
74	51	1
51	74	1
19	24	1
24	19	1
21	30	1
30	21	1
11	60	0
60	11	0
17	65	1
65	17	1
75	73	0
73	75	0
19	53	1
53	19	1
82	79	0
79	82	0
49	77	0
77	49	0
33	43	1
43	33	1
17	31	1
31	17	1
87	76	0
76	87	0
19	47	1
47	19	1
14	33	1
33	14	1
69	70	0
70	69	0
24	32	1
32	24	1
66	83	0
83	66	0
64	77	0
77	64	0
34	7	0
7	34	0
8	53	0
53	8	0
24	53	1
53	24	1
85	86	0
86	85	0
67	35	0
35	67	0
84	51	0
51	84	0
3	30	0
30	3	0
16	77	1
77	16	1
14	57	1
57	14	1
73	61	0
61	73	0
18	77	1
77	18	1
27	29	1
29	27	1
34	51	1
51	34	1
84	40	0
40	84	0
38	36	1
36	38	1
24	7	0
7	24	0
72	71	0
71	72	0
13	57	1
57	13	1
65	41	0
41	65	0
23	69	1
69	23	1
28	39	1
39	28	1
31	42	0
42	31	0
24	56	1
56	24	1
25	30	0
30	25	0
13	73	1
73	13	1
71	78	0
78	71	0
15	11	1
11	15	1
7	47	0
47	7	0
4	67	0
67	4	0
36	2	0
2	36	0
69	32	1
32	69	1
17	39	0
39	17	0
88	62	0
62	88	0
56	63	0
63	56	0
17	25	0
25	17	0
26	83	0
83	26	0
55	57	0
57	55	0
28	57	0
57	28	0
30	53	1
53	30	1
24	40	1
40	24	1
26	28	1
28	26	1
22	45	1
45	22	1
10	17	1
17	10	1
27	75	1
75	27	1
3	28	0
28	3	0
27	31	1
31	27	1
21	27	1
27	21	1
15	66	1
66	15	1
28	80	1
80	28	1
18	24	1
24	18	1
61	62	0
62	61	0
17	5	0
5	17	0
61	53	0
53	61	0
82	33	0
33	82	0
15	80	1
80	15	1
57	3	0
3	57	0
28	38	0
38	28	0
